122.224.55.147,：浙江省绍兴市,电信
218.76.128.111,：湖南省娄底市,电信
180.102.235.172,：江苏省南京市,电信
122.224.55.146,：浙江省绍兴市,电信
223.72.215.168,：北京市西城区,移动
117.146.116.5,：新疆维吾尔自治区乌鲁木齐市,移动
218.76.136.133,：湖南省娄底市,电信
218.76.136.136,：湖南省娄底市,电信
122.224.55.145,：浙江省绍兴市,电信
202.109.166.169,：江西省吉安市,电信
202.109.166.171,：江西省吉安市,电信
202.109.166.170,：江西省吉安市,电信
112.49.30.89,：福建省福州市,移动
202.109.166.168,：江西省吉安市,电信
112.49.30.86,：福建省福州市,移动
36.102.236.207,：内蒙古自治区呼和浩特市,电信
59.63.206.199,：江西省南昌市,电信
117.146.116.12,：新疆维吾尔自治区乌鲁木齐市,移动
42.63.155.255,：宁夏回族自治区银川市,联通
36.102.236.16,：内蒙古自治区呼和浩特市,电信
36.102.236.17,：内蒙古自治区呼和浩特市,电信
119.39.140.174,：湖南省株洲市,联通
119.39.140.171,：湖南省株洲市,联通
112.49.30.88,：福建省福州市,移动
59.63.206.200,：江西省南昌市,电信
59.63.206.198,：江西省南昌市,电信
42.63.155.254,：宁夏回族自治区银川市,联通
124.239.251.50,：河北省廊坊市,电信
218.77.95.47,：湖南省益阳市,电信
39.155.185.103,：北京市北京市,移动
218.77.95.46,：湖南省益阳市,电信
59.63.206.208,：江西省南昌市,电信
1.180.237.104,：内蒙古自治区呼和浩特市,电信
59.63.28.171,：江西省景德镇市,电信
1.180.237.237,：内蒙古自治区呼和浩特市,电信
223.93.163.115,：浙江省杭州市,移动
124.239.251.6,：河北省廊坊市,电信
218.77.95.52,：湖南省益阳市,电信
122.224.55.144,：浙江省绍兴市,电信
124.239.251.64,：河北省廊坊市,电信
59.63.28.169,：江西省景德镇市,电信
218.77.95.53,：湖南省益阳市,电信
221.207.198.72,：黑龙江省哈尔滨市,联通
1.189.234.142,：黑龙江省哈尔滨市,联通
117.28.159.227,：福建省厦门市,电信
218.77.95.54,：湖南省益阳市,电信
59.63.28.170,：江西省景德镇市,电信
61.53.159.57,：河南省鹤壁市,联通
219.147.95.126,：黑龙江省哈尔滨市,电信
171.110.144.109,：广西壮族自治区百色市,电信
113.14.233.172,：广西壮族自治区南宁市,电信
58.222.50.112,：江苏省泰州市,电信
223.93.163.117,：浙江省杭州市,移动
114.236.91.225,：江苏省盐城市,电信
36.102.213.141,：内蒙古自治区乌兰察布市,电信
115.231.148.51,：浙江省台州市,电信
124.239.251.15,：河北省廊坊市,电信
120.195.151.47,：江苏省连云港市,移动
59.45.152.102,：辽宁省抚顺市,BGP多线
113.58.43.0,：海南省儋州市,联通
111.26.33.225,：吉林省,移动
223.93.163.114,：浙江省杭州市,移动
117.136.29.112,：青海省西宁市,移动
113.0.5.112,：黑龙江省哈尔滨市,联通
114.236.91.224,：江苏省盐城市,电信
59.63.206.128,：江西省南昌市,电信
61.187.101.179,：湖南省株洲市,电信
59.63.206.129,：江西省南昌市,电信
27.216.243.52,：山东省烟台市,联通
1.180.237.251,：内蒙古自治区呼和浩特市,电信
59.63.206.213,：江西省南昌市,电信
218.77.95.55,：湖南省益阳市,电信
117.136.86.145,：陕西省西安市,移动
115.231.148.50,：浙江省台州市,电信
219.146.179.42,：山东省东营市,电信
42.226.52.109,：河南省新乡市,联通
117.136.4.183,：山西省太原市,移动
113.106.97.185,：广东省珠海市,电信
61.187.101.182,：湖南省株洲市,电信
123.244.132.241,：辽宁省盘锦市,电信
223.104.63.125,：广东省深圳市,移动
117.21.190.231,：江西省吉安市,电信
114.236.91.227,：江苏省盐城市,电信
218.77.181.36,：海南省海口市,电信
223.155.184.132,：湖南省邵阳市,电信
113.106.97.190,：广东省珠海市,电信
117.21.190.230,：江西省吉安市,电信
114.236.91.226,：江苏省盐城市,电信
113.124.69.148,：山东省烟台市,电信
202.109.166.219,：江西省吉安市,电信
58.222.44.68,：江苏省泰州市,电信
223.104.63.61,：广东省深圳市,移动
124.115.135.172,：陕西省宝鸡市,电信
58.222.44.73,：江苏省泰州市,电信
58.222.44.67,：江苏省泰州市,电信
113.5.66.24,：黑龙江省七台河市,联通
58.222.44.69,：江苏省泰州市,电信
113.106.97.188,：广东省珠海市,电信
58.222.44.72,：江苏省泰州市,电信
223.104.23.226,：海南省海口市,移动
219.157.255.71,：河南省郑州市,联通
36.102.223.91,：内蒙古自治区乌兰察布市,电信
59.63.28.168,：江西省景德镇市,电信
223.93.163.116,：浙江省杭州市,移动
58.222.44.71,：江苏省泰州市,电信
58.222.44.70,：江苏省泰州市,电信
58.222.44.74,：江苏省泰州市,电信
36.102.213.143,：内蒙古自治区乌兰察布市,电信
27.207.143.65,：山东省德州市,联通
124.239.251.38,：河北省廊坊市,电信
124.115.135.171,：陕西省宝鸡市,电信
117.136.53.167,：湖北省武汉市,移动
112.49.30.66,：福建省福州市,移动
122.226.185.69,：浙江省台州市,电信
113.5.66.25,：黑龙江省七台河市,联通
112.238.149.149,：山东省烟台市,联通
223.104.91.109,：广西壮族自治区南宁市,移动
113.5.66.23,：黑龙江省七台河市,联通
113.5.66.20,：黑龙江省七台河市,联通
223.102.251.101,：辽宁省辽阳市,移动
124.239.251.4,：河北省廊坊市,电信
124.115.135.173,：陕西省宝鸡市,电信
36.102.236.24,：内蒙古自治区呼和浩特市,电信
113.5.66.26,：黑龙江省七台河市,联通
111.26.31.38,：吉林省,移动
113.5.66.22,：黑龙江省七台河市,联通
113.5.66.19,：黑龙江省七台河市,联通
111.40.217.97,：黑龙江省哈尔滨市,移动
58.222.44.23,：江苏省泰州市,电信
115.231.148.49,：浙江省台州市,电信
124.115.135.169,：陕西省宝鸡市,电信
117.136.90.101,：山西省太原市,移动
42.238.55.75,：河南省平顶山市,联通
124.239.251.5,：河北省廊坊市,电信
112.49.30.64,：福建省福州市,移动
27.213.126.156,：山东省烟台市,联通
115.231.148.54,：浙江省台州市,电信
36.102.213.142,：内蒙古自治区乌兰察布市,电信
223.104.34.39,：安徽省合肥市,移动
113.106.97.187,：广东省珠海市,电信
112.49.30.65,：福建省福州市,移动
58.222.44.25,：江苏省泰州市,电信
36.102.228.18,：内蒙古自治区呼和浩特市,电信
223.93.163.113,：浙江省杭州市,移动
120.14.221.85,：河北省邢台市,联通
115.231.148.60,：浙江省台州市,电信
113.106.97.186,：广东省珠海市,电信
36.102.213.140,：内蒙古自治区乌兰察布市,电信
223.104.145.8,：江苏省无锡市,移动
183.202.70.102,：山西省晋城市,移动
113.5.66.21,：黑龙江省七台河市,联通
221.181.228.231,：江苏省扬州市,移动
219.157.254.132,：河南省郑州市,联通
211.139.92.11,：甘肃省兰州市,移动
121.14.14.89,：广东省广州市,电信
117.27.245.193,：福建省福州市,电信
112.96.188.214,：广东省广州市,联通
58.222.44.19,：江苏省泰州市,电信
42.226.57.24,：河南省新乡市,联通
112.49.30.67,：福建省福州市,移动
218.12.162.235,：河北省秦皇岛市,联通
14.215.240.80,：广东省东莞市,BGP多线
113.5.66.16,：黑龙江省七台河市,联通
113.5.66.12,：黑龙江省七台河市,联通
58.222.44.24,：江苏省泰州市,电信
175.149.73.75,：辽宁省铁岭市,联通
219.157.248.125,：河南省郑州市,联通
117.136.39.233,：广东省广州市,移动
115.231.148.52,：浙江省台州市,电信
223.104.64.42,：广东省,移动
1.180.237.250,：内蒙古自治区呼和浩特市,电信
117.136.7.119,：黑龙江省哈尔滨市,移动
117.136.29.142,：青海省西宁市,移动
113.5.66.15,：黑龙江省七台河市,联通
42.226.63.250,：河南省新乡市,联通
223.100.71.228,：辽宁省抚顺市,移动
113.5.66.13,：黑龙江省七台河市,联通
113.5.66.11,：黑龙江省七台河市,联通
27.27.8.235,：湖北省襄阳市,电信
223.104.248.9,：重庆市重庆市,移动
1.180.208.3,：北京市朝阳区,电信
117.136.86.124,：陕西省西安市,移动
113.5.66.14,：黑龙江省七台河市,联通
113.5.66.18,：黑龙江省七台河市,联通
58.222.44.20,：江苏省泰州市,电信
221.9.41.32,：吉林省长春市,联通
113.26.14.82,：山西省吕梁市,电信
183.228.30.214,：重庆市重庆市,移动
113.5.66.17,：黑龙江省七台河市,联通
58.222.44.26,：江苏省泰州市,电信
42.226.60.124,：河南省新乡市,联通
219.157.253.112,：河南省郑州市,联通
117.136.4.179,：山西省太原市,移动
124.239.251.36,：河北省廊坊市,电信
117.21.190.228,：江西省吉安市,电信
117.136.3.114,：内蒙古自治区呼和浩特市,移动
119.0.202.93,：贵州省六盘水市,电信
117.21.190.226,：江西省吉安市,电信
42.176.55.231,：辽宁省阜新市,联通
36.102.223.83,：内蒙古自治区乌兰察布市,电信
223.104.63.83,：广东省深圳市,移动
183.131.116.66,：浙江省台州市,电信
117.136.90.110,：山西省太原市,移动
223.104.177.105,：辽宁省,移动
117.136.29.143,：青海省西宁市,移动
112.239.197.81,：山东省聊城市,联通
223.104.63.108,：广东省深圳市,移动
122.226.185.70,：浙江省台州市,电信
111.26.36.17,：吉林省,移动
110.84.226.242,：福建省福州市,电信
175.22.132.164,：吉林省吉林市,联通
58.222.44.22,：江苏省泰州市,电信
211.138.250.162,：广西壮族自治区南宁市,移动
59.63.206.196,：江西省南昌市,电信
59.45.152.101,：辽宁省抚顺市,BGP多线
223.72.93.105,：北京市西城区,移动
120.195.151.58,：江苏省连云港市,移动
223.104.64.85,：广东省,移动
183.205.50.73,：河南省信阳市,移动
124.239.251.14,：河北省廊坊市,电信
123.244.132.240,：辽宁省盘锦市,电信
112.113.212.137,：云南省红河哈尼族彝族自治州,电信
183.198.242.73,：河北省承德市,移动
223.104.90.27,：广西壮族自治区崇左市,移动
223.104.64.38,：广东省,移动
220.167.210.138,：青海省西宁市,电信
202.109.166.223,：江西省吉安市,电信
182.127.68.127,：河南省鹤壁市,联通
117.21.190.227,：江西省吉安市,电信
124.115.135.168,：陕西省宝鸡市,电信
113.106.97.184,：广东省珠海市,电信
121.14.14.238,：广东省广州市,电信
115.231.148.55,：浙江省台州市,电信
58.222.44.21,：江苏省泰州市,电信
36.102.228.22,：内蒙古自治区呼和浩特市,电信
121.14.14.236,：广东省广州市,电信
117.136.50.41,：陕西省西安市,移动
223.104.95.43,：贵州省贵阳市,移动
117.136.40.53,：广东省广州市,移动
117.136.40.48,：广东省广州市,移动
115.231.148.53,：浙江省台州市,电信
36.102.210.83,：内蒙古自治区乌兰察布市,电信
27.38.37.36,：广东省深圳市,联通
223.104.64.79,：广东省,移动
117.136.12.84,：广东省广州市,移动
183.202.41.237,：山西省长治市,移动
183.131.116.87,：浙江省台州市,电信
117.136.5.252,：辽宁省沈阳市,移动
117.136.14.228,：广西壮族自治区南宁市,移动
111.26.33.53,：吉林省,移动
223.104.64.74,：广东省,移动
223.104.24.147,：贵州省贵阳市,移动
14.215.240.64,：广东省东莞市,BGP多线
121.14.14.253,：广东省广州市,电信
115.231.148.61,：浙江省台州市,电信
36.102.228.12,：内蒙古自治区呼和浩特市,电信
223.104.24.144,：贵州省贵阳市,移动
122.226.185.71,：浙江省台州市,电信
119.186.177.144,：山东省东营市,联通
117.158.220.2,：河南省郑州市,移动
114.236.91.228,：江苏省盐城市,电信
223.104.186.20,：山东省,移动
1.180.205.124,：内蒙古自治区呼和浩特市,电信
117.136.79.33,：广东省,移动
111.26.33.197,：吉林省,移动
223.104.15.214,：内蒙古自治区呼和浩特市,移动
124.239.251.33,：河北省廊坊市,电信
117.157.208.104,：甘肃省陇南市,移动
117.136.40.49,：广东省广州市,移动
113.106.97.189,：广东省珠海市,电信
112.224.21.50,：山东省济南市,联通
61.146.4.201,：广东省湛江市,电信
27.227.127.241,：甘肃省张掖市,电信
183.202.239.210,：山西省忻州市,移动
122.247.69.241,：浙江省宁波市,电信
117.136.0.50,：北京市北京市,移动
113.70.18.61,：广东省佛山市,电信
59.45.152.100,：辽宁省抚顺市,BGP多线
223.104.11.20,：陕西省西安市,移动
117.68.51.109,：安徽省六安市,电信
117.136.37.234,：山东省青岛市,移动
114.236.91.99,：江苏省盐城市,电信
111.7.249.132,：河南省郑州市,移动
111.26.32.82,：吉林省,移动
1.180.237.236,：内蒙古自治区呼和浩特市,电信
117.136.12.90,：广东省广州市,移动
223.104.6.96,：福建省福州市,移动
171.42.242.0,：湖北省鄂州市,电信
114.236.91.229,：江苏省盐城市,电信
110.188.237.204,：四川省绵阳市,电信
36.102.223.82,：内蒙古自治区乌兰察布市,电信
27.226.31.73,：甘肃省平凉市,电信
223.149.254.220,：湖南省怀化市,电信
223.104.63.217,：广东省深圳市,移动
183.131.116.83,：浙江省台州市,电信
125.73.100.253,：广西壮族自治区柳州市,电信
117.136.86.67,：陕西省西安市,移动
111.40.217.96,：黑龙江省哈尔滨市,移动
223.104.108.21,：河南省,移动
183.131.116.72,：浙江省台州市,电信
175.167.146.210,：辽宁省沈阳市,联通
171.112.209.8,：湖北省仙桃市,电信
117.136.29.177,：青海省西宁市,移动
113.121.67.111,：山东省淄博市,电信
111.40.217.98,：黑龙江省哈尔滨市,移动
110.16.168.15,：内蒙古自治区包头市,联通
59.63.206.170,：江西省南昌市,电信
223.215.74.163,：安徽省合肥市,电信
175.20.88.7,：吉林省吉林市,联通
124.93.197.174,：辽宁省大连市,联通
117.136.3.91,：内蒙古自治区呼和浩特市,移动
60.223.116.116,：山西省晋中市,联通
42.84.100.251,：辽宁省大连市,联通
223.104.15.203,：内蒙古自治区呼和浩特市,移动
222.75.233.199,：宁夏回族自治区吴忠市,电信
218.76.128.31,：湖南省娄底市,电信
1.28.57.91,：内蒙古自治区呼和浩特市,联通
122.226.185.90,：浙江省台州市,电信
122.226.163.169,：浙江省台州市,电信
120.253.61.198,：宁夏回族自治区中卫市,移动
223.104.9.184,：四川省成都市,移动
183.131.116.82,：浙江省台州市,电信
171.107.49.82,：广西壮族自治区南宁市,电信
14.219.228.152,：广东省东莞市,电信
123.182.129.84,：河北省衡水市,电信
114.249.135.246,：北京市北京市,联通
111.27.113.132,：吉林省长春市,移动
27.196.179.102,：山东省聊城市,联通
27.193.18.149,：山东省青岛市,联通
202.109.166.221,：江西省吉安市,电信
183.199.187.50,：河北省沧州市,移动
123.244.132.243,：辽宁省盘锦市,电信
117.136.29.183,：青海省西宁市,移动
42.238.54.110,：河南省平顶山市,联通
223.104.24.146,：贵州省贵阳市,移动
223.104.147.145,：江苏省南京市,移动
122.226.163.171,：浙江省台州市,电信
122.226.163.170,：浙江省台州市,电信
117.21.190.225,：江西省吉安市,电信
117.136.3.97,：内蒙古自治区呼和浩特市,移动
223.8.145.123,：山西省晋城市,电信
183.42.43.111,：广东省广州市,电信
183.131.116.75,：浙江省台州市,电信
182.121.208.28,：河南省洛阳市,联通
118.116.82.81,：四川省成都市,电信
117.136.3.247,：内蒙古自治区呼和浩特市,移动
117.136.29.205,：青海省西宁市,移动
223.90.170.196,：河南省郑州市,移动
218.77.95.37,：湖南省益阳市,电信
123.180.79.16,：河北省邢台市,电信
117.157.56.51,：甘肃省武威市,移动
111.26.32.73,：吉林省,移动
60.219.179.73,：黑龙江省哈尔滨市,联通
36.102.223.94,：内蒙古自治区乌兰察布市,电信
223.104.63.231,：广东省深圳市,移动
223.104.189.195,：山东省,移动
211.138.117.10,：浙江省杭州市,移动
121.14.14.88,：广东省广州市,电信
117.87.27.241,：江苏省徐州市,电信
117.136.90.242,：山西省太原市,移动
117.136.4.253,：山西省太原市,移动
36.102.223.92,：内蒙古自治区乌兰察布市,电信
223.104.185.238,：山东省济南市,移动
183.202.0.49,：山西省太原市,移动
183.131.116.67,：浙江省台州市,电信
119.249.139.78,：河北省保定市,联通
119.185.132.226,：山东省东营市,联通
117.136.46.222,：江苏省南京市,移动
117.136.40.60,：广东省广州市,移动
116.8.208.140,：广西壮族自治区柳州市,电信
115.231.148.58,：浙江省台州市,电信
114.245.112.180,：北京市北京市,联通
106.5.23.34,：江西省吉安市,电信
60.20.72.199,：辽宁省大连市,联通
42.236.154.158,：河南省郑州市,联通
223.89.44.196,：河南省濮阳市,移动
223.104.64.40,：广东省,移动
223.104.63.49,：广东省深圳市,移动
218.77.95.56,：湖南省益阳市,电信
117.136.3.82,：内蒙古自治区呼和浩特市,移动
114.236.91.246,：江苏省盐城市,电信
60.0.253.49,：河北省石家庄市,联通
36.102.216.58,：内蒙古自治区乌兰察布市,电信
139.209.133.250,：吉林省通化市,联通
117.136.31.140,：广东省广州市,移动
110.254.165.92,：河北省承德市,联通
59.63.206.210,：江西省南昌市,电信
59.63.206.194,：江西省南昌市,电信
223.104.95.37,：贵州省贵阳市,移动
223.104.34.99,：安徽省合肥市,移动
223.104.24.152,：贵州省贵阳市,移动
223.104.108.250,：河南省,移动
222.84.28.210,：广西壮族自治区南宁市,电信
222.168.224.138,：吉林省通化市,电信
122.226.163.168,：浙江省台州市,电信
119.187.212.175,：山东省东营市,联通
119.113.150.241,：辽宁省大连市,联通
117.136.4.241,：山西省太原市,移动
223.104.63.252,：广东省深圳市,移动
221.192.180.137,：河北省石家庄市,联通
171.117.75.1,：山西省太原市,联通
123.173.57.227,：吉林省长春市,电信
117.146.146.30,：新疆维吾尔自治区石河子市,移动
117.136.71.193,：云南省昆明市,移动
117.136.31.131,：广东省广州市,移动
116.5.29.240,：广东省佛山市,电信
115.231.148.62,：浙江省台州市,电信
114.236.91.231,：江苏省盐城市,电信
114.107.157.63,：安徽省宿州市,电信
111.10.124.152,：重庆市重庆市,移动
223.158.171.78,：湖南省永州市,电信
223.104.95.119,：贵州省贵阳市,移动
223.104.63.55,：广东省深圳市,移动
218.98.53.128,：江苏省,联通
120.11.214.32,：河北省沧州市,联通
1.192.13.7,：河南省郑州市,电信
117.136.2.149,：河北省石家庄市,移动
115.60.1.151,：河南省郑州市,联通
114.236.91.96,：江苏省盐城市,电信
103.251.99.247,：广西壮族自治区南宁市,联通
223.104.63.52,：广东省深圳市,移动
222.222.255.122,：河北省邯郸市,电信
14.215.240.65,：广东省东莞市,BGP多线
117.136.62.43,：四川省成都市,移动
117.136.28.183,：宁夏回族自治区银川市,移动
61.187.101.190,：湖南省株洲市,电信
60.223.145.215,：山西省晋中市,联通
60.164.14.189,：甘肃省兰州市,电信
211.137.69.234,：湖北省武汉市,移动
183.199.176.83,：河北省唐山市,移动
117.81.101.182,：江苏省苏州市,电信
117.136.29.200,：青海省西宁市,移动
114.236.94.5,：江苏省盐城市,电信
113.15.43.58,：广西壮族自治区百色市,电信
42.6.33.25,：辽宁省抚顺市,联通
36.63.188.244,：安徽省芜湖市,电信
223.104.11.68,：陕西省西安市,移动
183.162.106.114,：安徽省六安市,电信
171.108.206.97,：广西壮族自治区南宁市,电信
115.231.148.59,：浙江省台州市,电信
111.30.226.28,：天津市天津市,移动
111.26.35.211,：吉林省,移动
106.9.81.100,：河北省石家庄市,电信
39.85.10.188,：山东省泰安市,联通
36.62.227.19,：安徽省滁州市,电信
36.102.223.89,：内蒙古自治区乌兰察布市,电信
27.222.74.255,：山东省德州市,联通
223.104.248.6,：重庆市重庆市,移动
221.192.180.215,：河北省石家庄市,联通
183.198.49.136,：河北省保定市,移动
119.178.3.221,：山东省聊城市,联通
118.253.170.187,：湖南省怀化市,电信
106.116.215.171,：河北省唐山市,电信
39.65.49.171,：山东省青岛市,联通
183.197.224.246,：河北省石家庄市,移动
183.131.162.222,：浙江省湖州市,电信
121.230.77.41,：江苏省泰州市,电信
1.192.102.21,：河南省郑州市,电信
1.192.101.147,：河南省郑州市,电信
117.136.79.46,：广东省,移动
117.136.4.245,：山西省太原市,移动
112.102.158.206,：黑龙江省哈尔滨市,电信
106.118.185.67,：河北省张家口市,电信
49.82.31.55,：江苏省淮安市,电信
120.239.34.102,：广东省茂名市,移动
118.213.114.126,：青海省西宁市,电信
113.2.76.181,：黑龙江省绥化市,联通
112.237.99.37,：山东省烟台市,联通
27.216.21.79,：山东省烟台市,联通
223.88.230.137,：河南省安阳市,移动
223.72.80.65,：北京市西城区,移动
222.140.137.19,：河南省信阳市,联通
183.131.116.86,：浙江省台州市,电信
14.215.240.66,：广东省东莞市,BGP多线
139.210.170.165,：吉林省长春市,联通
121.14.14.239,：广东省广州市,电信
112.41.251.218,：辽宁省,移动
111.225.46.150,：河北省保定市,电信
42.101.250.92,：黑龙江省齐齐哈尔市,电信
223.104.187.72,：山东省,移动
183.225.229.20,：云南省丽江市,移动
123.171.188.85,：山东省泰安市,电信
123.112.90.41,：北京市北京市,联通
117.21.190.229,：江西省吉安市,电信
117.136.86.8,：陕西省西安市,移动
116.114.23.47,：内蒙古自治区呼和浩特市,联通
114.236.94.6,：江苏省盐城市,电信
113.129.227.80,：山东省济南市,电信
113.106.97.191,：广东省珠海市,电信
59.52.207.14,：江西省南昌市,电信
36.102.228.15,：内蒙古自治区呼和浩特市,电信
36.102.208.116,：内蒙古自治区乌兰察布市,电信
223.104.90.22,：广西壮族自治区崇左市,移动
223.104.27.39,：甘肃省兰州市,移动
223.104.189.82,：山东省,移动
223.104.16.71,：吉林省长春市,移动
223.104.13.209,：河北省石家庄市,移动
223.104.13.198,：河北省石家庄市,移动
183.226.194.14,：重庆市重庆市,移动
183.131.116.65,：浙江省台州市,电信
125.47.226.20,：河南省开封市,联通
124.115.135.58,：陕西省宝鸡市,电信
117.142.100.219,：广西壮族自治区桂林市,移动
117.136.3.121,：内蒙古自治区呼和浩特市,移动
115.215.127.117,：浙江省宁波市,电信
112.80.151.254,：江苏省南京市,联通
111.26.35.239,：吉林省,移动
106.119.41.66,：河北省唐山市,电信
42.234.38.236,：河南省焦作市,联通
223.91.208.176,：河南省焦作市,移动
223.104.64.65,：广东省,移动
223.104.24.158,：贵州省贵阳市,移动
183.198.63.193,：河北省唐山市,移动
182.35.104.113,：山东省泰安市,电信
182.207.216.238,：辽宁省阜新市,电信
123.174.11.71,：山西省运城市,电信
117.136.17.236,：贵州省贵阳市,移动
114.236.91.230,：江苏省盐城市,电信
110.245.162.173,：河北省承德市,联通
101.19.246.180,：河北省保定市,联通
60.20.148.220,：辽宁省大连市,联通
49.88.178.227,：江苏省连云港市,电信
36.48.60.1,：吉林省长春市,电信
36.102.223.80,：内蒙古自治区乌兰察布市,电信
223.104.64.2,：广东省东莞市,移动
223.104.21.231,：湖南省长沙市,移动
223.104.1.120,：广东省广州市,移动
117.136.66.169,：江苏省南京市,移动
117.136.39.81,：广东省广州市,移动
117.136.21.172,：江西省南昌市,移动
114.236.94.8,：江苏省盐城市,电信
113.223.179.215,：湖南省益阳市,电信
111.196.235.122,：北京市北京市,联通
223.104.95.198,：贵州省贵阳市,移动
223.104.63.233,：广东省深圳市,移动
223.104.63.216,：广东省深圳市,移动
223.104.63.133,：广东省深圳市,移动
223.104.1.19,：广东省广州市,移动
1.82.229.19,：陕西省宝鸡市,电信
125.75.186.247,：甘肃省嘉峪关市,电信
125.44.35.252,：河南省开封市,联通
124.130.82.151,：山东省临沂市,联通
121.14.14.91,：广东省广州市,电信
121.14.14.252,：广东省广州市,电信
121.14.14.237,：广东省广州市,电信
118.72.91.154,：山西省大同市,联通
117.69.242.132,：安徽省淮北市,电信
117.136.49.138,：江西省南昌市,移动
110.82.243.129,：福建省南平市,电信
223.104.95.115,：贵州省贵阳市,移动
223.104.64.53,：广东省,移动
223.104.238.106,：中国,移动
182.127.94.83,：河南省鹤壁市,联通
124.239.98.185,：河北省衡水市,电信
118.181.153.191,：甘肃省兰州市,电信
117.21.190.224,：江西省吉安市,电信
117.173.98.193,：四川省凉山彝族自治州,移动
117.157.32.82,：甘肃省白银市,移动
117.157.168.80,：甘肃省平凉市,移动
117.136.90.4,：山西省太原市,移动
117.136.85.2,：云南省昆明市,移动
117.136.50.205,：陕西省西安市,移动
106.59.135.31,：云南省玉溪市,电信
59.55.229.135,：江西省吉安市,电信
49.73.33.109,：江苏省苏州市,电信
42.92.116.40,：甘肃省平凉市,电信
27.47.9.215,：广东省广州市,联通
223.104.63.166,：广东省深圳市,移动
223.104.27.140,：甘肃省兰州市,移动
223.104.25.78,：重庆市重庆市,移动
223.104.14.101,：山西省太原市,移动
223.104.101.16,：河北省,移动
202.109.166.164,：江西省吉安市,电信
183.198.246.44,：河北省承德市,移动
182.126.118.130,：河南省开封市,联通
180.142.5.44,：广西壮族自治区柳州市,电信
14.24.29.188,：广东省,电信
122.226.185.68,：浙江省台州市,电信
117.157.64.187,：甘肃省兰州市,移动
117.136.68.4,：江苏省南京市,移动
113.64.190.246,：广东省揭阳市,电信
112.251.64.158,：山东省临沂市,联通
101.17.210.1,：河北省唐山市,联通
